Country,ISO3 Code,Date,Price (EUR/MWhe)
France,FRA,2022-05-28,151.93
Germany,DEU,2022-05-28,48.39
Greece,GRC,2022-05-28,232.21
Hungary,HUN,2022-05-28,171.45
Ireland,IRL,2022-05-28,129.33
Italy,ITA,2022-05-28,201.32
Latvia,LVA,2022-05-28,118.43
Lithuania,LTU,2022-05-28,118.87
Luxembourg,LUX,2022-05-28,48.39
Montenegro,MNE,2022-05-28,106.38
Netherlands,NLD,2022-05-28,67.4
North Macedonia,MKD,2022-05-28,104.0
Norway,NOR,2022-05-28,29.66
Poland,POL,2022-05-28,104.97
Portugal,PRT,2022-05-28,163.98
Romania,ROU,2022-05-28,176.65
Serbia,SRB,2022-05-28,178.97
Slovakia,SVK,2022-05-28,117.79
Slovenia,SVN,2022-05-28,122.05
Spain,ESP,2022-05-28,163.98
Sweden,SWE,2022-05-28,27.06
Switzerland,CHE,2022-05-28,155.14
United Kingdom,GBR,2022-05-28,120.72
Austria,AUT,2022-05-29,151.44
Belgium,BEL,2022-05-29,161.57
Bulgaria,BGR,2022-05-29,143.2
Croatia,HRV,2022-05-29,164.85
Czechia,CZE,2022-05-29,160.3
Denmark,DNK,2022-05-29,159.56
Estonia,EST,2022-05-29,130.41
Finland,FIN,2022-05-29,123.84
France,FRA,2022-05-29,161.3
Germany,DEU,2022-05-29,150.04
Greece,GRC,2022-05-29,185.9
Hungary,HUN,2022-05-29,160.49
Ireland,IRL,2022-05-29,140.19
Italy,ITA,2022-05-29,187.85
Latvia,LVA,2022-05-29,138.28
Lithuania,LTU,2022-05-29,148.44
Luxembourg,LUX,2022-05-29,150.04
Montenegro,MNE,2022-05-29,106.38
Netherlands,NLD,2022-05-29,164.25
North Macedonia,MKD,2022-05-29,104.0
Norway,NOR,2022-05-29,95.24
Poland,POL,2022-05-29,133.29
Portugal,PRT,2022-05-29,163.54
Romania,ROU,2022-05-29,143.2
Serbia,SRB,2022-05-29,157.59
Slovakia,SVK,2022-05-29,160.3
Slovenia,SVN,2022-05-29,164.85
Spain,ESP,2022-05-29,163.54
Sweden,SWE,2022-05-29,125.68
Switzerland,CHE,2022-05-29,164.65
United Kingdom,GBR,2022-05-29,139.73
Austria,AUT,2022-05-30,217.69
Belgium,BEL,2022-05-30,225.38
Bulgaria,BGR,2022-05-30,205.23
Croatia,HRV,2022-05-30,226.18
Czechia,CZE,2022-05-30,225.38
Denmark,DNK,2022-05-30,225.38
Estonia,EST,2022-05-30,183.82
Finland,FIN,2022-05-30,180.81
France,FRA,2022-05-30,225.38
Germany,DEU,2022-05-30,217.19
Greece,GRC,2022-05-30,217.52
Hungary,HUN,2022-05-30,225.61
Ireland,IRL,2022-05-30,173.03
Italy,ITA,2022-05-30,226.18
Latvia,LVA,2022-05-30,213.02
Lithuania,LTU,2022-05-30,217.78
Luxembourg,LUX,2022-05-30,217.19
Montenegro,MNE,2022-05-30,106.38
Netherlands,NLD,2022-05-30,225.38
North Macedonia,MKD,2022-05-30,104.0
Norway,NOR,2022-05-30,128.6
Poland,POL,2022-05-30,185.72
Portugal,PRT,2022-05-30,208.22
Romania,ROU,2022-05-30,218.46
Serbia,SRB,2022-05-30,227.16
Slovakia,SVK,2022-05-30,225.61
Slovenia,SVN,2022-05-30,226.18
Spain,ESP,2022-05-30,208.22
Sweden,SWE,2022-05-30,166.83
Switzerland,CHE,2022-05-30,222.64
United Kingdom,GBR,2022-05-30,173.39
Austria,AUT,2022-05-31,214.99
Belgium,BEL,2022-05-31,210.15
Bulgaria,BGR,2022-05-31,219.23
Croatia,HRV,2022-05-31,226.73
Czechia,CZE,2022-05-31,212.05
Denmark,DNK,2022-05-31,211.97
Estonia,EST,2022-05-31,156.68
Finland,FIN,2022-05-31,124.56
France,FRA,2022-05-31,212.85
Germany,DEU,2022-05-31,214.77
Greece,GRC,2022-05-31,228.75
Hungary,HUN,2022-05-31,221.56
Ireland,IRL,2022-05-31,239.14
Italy,ITA,2022-05-31,233.98
Latvia,LVA,2022-05-31,209.53
Lithuania,LTU,2022-05-31,209.53
Luxembourg,LUX,2022-05-31,214.77
Montenegro,MNE,2022-05-31,106.38
Netherlands,NLD,2022-05-31,209.33
North Macedonia,MKD,2022-05-31,104.0
Norway,NOR,2022-05-31,125.86
Poland,POL,2022-05-31,174.32
Portugal,PRT,2022-05-31,213.54
Romania,ROU,2022-05-31,220.69
Serbia,SRB,2022-05-31,227.97
Slovakia,SVK,2022-05-31,221.46
Slovenia,SVN,2022-05-31,226.73
Spain,ESP,2022-05-31,213.54
Sweden,SWE,2022-05-31,115.82
Switzerland,CHE,2022-05-31,220.94
United Kingdom,GBR,2022-05-31,212.13
Austria,AUT,2022-06-01,213.61
Belgium,BEL,2022-06-01,212.64
Bulgaria,BGR,2022-06-01,224.06
Croatia,HRV,2022-06-01,235.92
Czechia,CZE,2022-06-01,215.55
Denmark,DNK,2022-06-01,212.59
Estonia,EST,2022-06-01,149.78
Finland,FIN,2022-06-01,127.03
France,FRA,2022-06-01,214.29
Germany,DEU,2022-06-01,211.81
Greece,GRC,2022-06-01,233.67
Hungary,HUN,2022-06-01,226.05
Ireland,IRL,2022-06-01,214.83
Italy,ITA,2022-06-01,241.92
Latvia,LVA,2022-06-01,235.58
Lithuania,LTU,2022-06-01,235.58
Luxembourg,LUX,2022-06-01,211.81
Montenegro,MNE,2022-06-01,106.38
Netherlands,NLD,2022-06-01,212.7
North Macedonia,MKD,2022-06-01,104.0
Norway,NOR,2022-06-01,127.78
Poland,POL,2022-06-01,181.17
Portugal,PRT,2022-06-01,212.38
Romania,ROU,2022-06-01,225.65
Serbia,SRB,2022-06-01,223.2
Slovakia,SVK,2022-06-01,225.49
Slovenia,SVN,2022-06-01,235.92
Spain,ESP,2022-06-01,212.38
Sweden,SWE,2022-06-01,124.18
Switzerland,CHE,2022-06-01,214.93
United Kingdom,GBR,2022-06-01,203.99
Austria,AUT,2022-06-02,194.84
Belgium,BEL,2022-06-02,184.12
Bulgaria,BGR,2022-06-02,189.36
Croatia,HRV,2022-06-02,201.98
Czechia,CZE,2022-06-02,193.09
Denmark,DNK,2022-06-02,170.58
Estonia,EST,2022-06-02,141.22
Finland,FIN,2022-06-02,139.35
France,FRA,2022-06-02,192.43
Germany,DEU,2022-06-02,189.67
Greece,GRC,2022-06-02,201.35
Hungary,HUN,2022-06-02,194.15
Ireland,IRL,2022-06-02,247.86
Italy,ITA,2022-06-02,212.55
Latvia,LVA,2022-06-02,160.44
Lithuania,LTU,2022-06-02,160.44
Luxembourg,LUX,2022-06-02,189.67
Montenegro,MNE,2022-06-02,106.38
Netherlands,NLD,2022-06-02,182.76
North Macedonia,MKD,2022-06-02,104.0
Norway,NOR,2022-06-02,116.56
Poland,POL,2022-06-02,165.53
Portugal,PRT,2022-06-02,214.29
Romania,ROU,2022-06-02,194.15
Serbia,SRB,2022-06-02,208.07
Slovakia,SVK,2022-06-02,194.13
Slovenia,SVN,2022-06-02,201.98
Spain,ESP,2022-06-02,214.29
Sweden,SWE,2022-06-02,131.76
Switzerland,CHE,2022-06-02,196.68
United Kingdom,GBR,2022-06-02,197.63
Austria,AUT,2022-06-03,187.85
Belgium,BEL,2022-06-03,166.23
Bulgaria,BGR,2022-06-03,176.02
Croatia,HRV,2022-06-03,199.2
Czechia,CZE,2022-06-03,186.24
Denmark,DNK,2022-06-03,177.26
Estonia,EST,2022-06-03,159.07
Finland,FIN,2022-06-03,149.82
France,FRA,2022-06-03,198.84
Germany,DEU,2022-06-03,185.22
Greece,GRC,2022-06-03,181.9
Hungary,HUN,2022-06-03,198.51
Ireland,IRL,2022-06-03,180.93
Italy,ITA,2022-06-03,267.03
Latvia,LVA,2022-06-03,166.87
Lithuania,LTU,2022-06-03,171.17
Luxembourg,LUX,2022-06-03,185.22
Montenegro,MNE,2022-06-03,106.38
Netherlands,NLD,2022-06-03,167.49
North Macedonia,MKD,2022-06-03,104.0
Norway,NOR,2022-06-03,106.82
Poland,POL,2022-06-03,172.14
Portugal,PRT,2022-06-03,214.75
Romania,ROU,2022-06-03,188.55
Serbia,SRB,2022-06-03,200.47
Slovakia,SVK,2022-06-03,198.51
Slovenia,SVN,2022-06-03,199.2
Spain,ESP,2022-06-03,214.75
Sweden,SWE,2022-06-03,122.86
Switzerland,CHE,2022-06-03,195.43
United Kingdom,GBR,2022-06-03,172.92
Austria,AUT,2022-06-04,166.21
Belgium,BEL,2022-06-04,142.6
Bulgaria,BGR,2022-06-04,175.95
Croatia,HRV,2022-06-04,189.91
Czechia,CZE,2022-06-04,171.72
Denmark,DNK,2022-06-04,161.33
Estonia,EST,2022-06-04,164.75
Finland,FIN,2022-06-04,164.75
France,FRA,2022-06-04,174.13
Germany,DEU,2022-06-04,162.08
Greece,GRC,2022-06-04,215.85
Hungary,HUN,2022-06-04,180.87
Ireland,IRL,2022-06-04,156.66
Italy,ITA,2022-06-04,210.16
Latvia,LVA,2022-06-04,168.42
Lithuania,LTU,2022-06-04,171.54
Luxembourg,LUX,2022-06-04,162.08
Montenegro,MNE,2022-06-04,106.38
Netherlands,NLD,2022-06-04,145.2
North Macedonia,MKD,2022-06-04,104.0
Norway,NOR,2022-06-04,97.51
Poland,POL,2022-06-04,171.52
Portugal,PRT,2022-06-04,202.85
Romania,ROU,2022-06-04,178.73
Serbia,SRB,2022-06-04,187.76
Slovakia,SVK,2022-06-04,176.76
Slovenia,SVN,2022-06-04,189.91
Spain,ESP,2022-06-04,202.85
Sweden,SWE,2022-06-04,118.52
Switzerland,CHE,2022-06-04,174.89
United Kingdom,GBR,2022-06-04,141.25
Austria,AUT,2022-06-05,140.15
Belgium,BEL,2022-06-05,135.79
Bulgaria,BGR,2022-06-05,141.92
Croatia,HRV,2022-06-05,166.96
Czechia,CZE,2022-06-05,140.01
Denmark,DNK,2022-06-05,136.25
Estonia,EST,2022-06-05,89.78
Finland,FIN,2022-06-05,41.06
France,FRA,2022-06-05,152.62
Germany,DEU,2022-06-05,136.62
Greece,GRC,2022-06-05,217.03
Hungary,HUN,2022-06-05,141.92
Ireland,IRL,2022-06-05,143.17
Italy,ITA,2022-06-05,200.85
Latvia,LVA,2022-06-05,124.45
Lithuania,LTU,2022-06-05,132.99
Luxembourg,LUX,2022-06-05,136.62
Montenegro,MNE,2022-06-05,106.38
Netherlands,NLD,2022-06-05,149.54
North Macedonia,MKD,2022-06-05,104.0
Norway,NOR,2022-06-05,85.37
Poland,POL,2022-06-05,126.51
Portugal,PRT,2022-06-05,192.42
Romania,ROU,2022-06-05,141.92
Serbia,SRB,2022-06-05,157.13
Slovakia,SVK,2022-06-05,140.49
Slovenia,SVN,2022-06-05,166.96
Spain,ESP,2022-06-05,192.09
Sweden,SWE,2022-06-05,32.23
Switzerland,CHE,2022-06-05,170.99
United Kingdom,GBR,2022-06-05,151.6
Austria,AUT,2022-06-06,128.91
Belgium,BEL,2022-06-06,71.86
Bulgaria,BGR,2022-06-06,177.97
Croatia,HRV,2022-06-06,172.07
Czechia,CZE,2022-06-06,166.61
Denmark,DNK,2022-06-06,97.16
Estonia,EST,2022-06-06,189.5
Finland,FIN,2022-06-06,179.43
France,FRA,2022-06-06,153.91
Germany,DEU,2022-06-06,116.79
Greece,GRC,2022-06-06,238.55
Hungary,HUN,2022-06-06,183.59
Ireland,IRL,2022-06-06,156.64
Italy,ITA,2022-06-06,248.98
Latvia,LVA,2022-06-06,200.39
Lithuania,LTU,2022-06-06,200.39
Luxembourg,LUX,2022-06-06,116.79
Montenegro,MNE,2022-06-06,106.38
Netherlands,NLD,2022-06-06,93.06
North Macedonia,MKD,2022-06-06,104.0
Norway,NOR,2022-06-06,56.53
Poland,POL,2022-06-06,153.97
Portugal,PRT,2022-06-06,194.3
Romania,ROU,2022-06-06,183.59
Serbia,SRB,2022-06-06,181.8
Slovakia,SVK,2022-06-06,183.59
Slovenia,SVN,2022-06-06,172.07
Spain,ESP,2022-06-06,194.3
Sweden,SWE,2022-06-06,44.58
Switzerland,CHE,2022-06-06,172.64
United Kingdom,GBR,2022-06-06,149.29
Austria,AUT,2022-06-07,194.28
Belgium,BEL,2022-06-07,185.41
Bulgaria,BGR,2022-06-07,206.77
Croatia,HRV,2022-06-07,213.83
Czechia,CZE,2022-06-07,205.38
Denmark,DNK,2022-06-07,185.36
Estonia,EST,2022-06-07,169.17
Finland,FIN,2022-06-07,168.07
France,FRA,2022-06-07,188.85
Germany,DEU,2022-06-07,194.27
Greece,GRC,2022-06-07,220.66
Hungary,HUN,2022-06-07,230.99
Ireland,IRL,2022-06-07,192.99
Italy,ITA,2022-06-07,227.08
Latvia,LVA,2022-06-07,210.09
Lithuania,LTU,2022-06-07,210.09
Luxembourg,LUX,2022-06-07,194.27
Montenegro,MNE,2022-06-07,106.38
Netherlands,NLD,2022-06-07,185.35
North Macedonia,MKD,2022-06-07,104.0
Norway,NOR,2022-06-07,105.0
Poland,POL,2022-06-07,205.38
Portugal,PRT,2022-06-07,191.95
Romania,ROU,2022-06-07,230.99
Serbia,SRB,2022-06-07,222.78
Slovakia,SVK,2022-06-07,230.99
Slovenia,SVN,2022-06-07,213.83
Spain,ESP,2022-06-07,191.95
Sweden,SWE,2022-06-07,148.98
Switzerland,CHE,2022-06-07,197.87
United Kingdom,GBR,2022-06-07,160.67
Austria,AUT,2022-06-08,190.34
Belgium,BEL,2022-06-08,181.67
Bulgaria,BGR,2022-06-08,223.44
Croatia,HRV,2022-06-08,196.13
Czechia,CZE,2022-06-08,197.22
Denmark,DNK,2022-06-08,190.5
Estonia,EST,2022-06-08,214.69
Finland,FIN,2022-06-08,214.69
France,FRA,2022-06-08,192.06
Germany,DEU,2022-06-08,190.31
Greece,GRC,2022-06-08,233.0
Hungary,HUN,2022-06-08,224.71
Ireland,IRL,2022-06-08,192.51
Italy,ITA,2022-06-08,197.38
Latvia,LVA,2022-06-08,230.53
Lithuania,LTU,2022-06-08,230.53
Luxembourg,LUX,2022-06-08,190.31
Montenegro,MNE,2022-06-08,106.38
Netherlands,NLD,2022-06-08,181.5
North Macedonia,MKD,2022-06-08,104.0
Norway,NOR,2022-06-08,99.73
Poland,POL,2022-06-08,203.49
Portugal,PRT,2022-06-08,185.2
Romania,ROU,2022-06-08,224.71
Serbia,SRB,2022-06-08,220.05
Slovakia,SVK,2022-06-08,224.71
Slovenia,SVN,2022-06-08,196.13
Spain,ESP,2022-06-08,185.2
Sweden,SWE,2022-06-08,144.65
Switzerland,CHE,2022-06-08,191.49
United Kingdom,GBR,2022-06-08,185.02
Austria,AUT,2022-06-09,186.08
Belgium,BEL,2022-06-09,175.73
Bulgaria,BGR,2022-06-09,198.61
Croatia,HRV,2022-06-09,211.21
Czechia,CZE,2022-06-09,194.39
Denmark,DNK,2022-06-09,185.78
Estonia,EST,2022-06-09,208.63
Finland,FIN,2022-06-09,208.63
France,FRA,2022-06-09,185.76
Germany,DEU,2022-06-09,184.06
Greece,GRC,2022-06-09,207.71
Hungary,HUN,2022-06-09,204.09
Ireland,IRL,2022-06-09,141.66
Italy,ITA,2022-06-09,212.58
Latvia,LVA,2022-06-09,220.51
Lithuania,LTU,2022-06-09,220.51
Luxembourg,LUX,2022-06-09,184.06
Montenegro,MNE,2022-06-09,106.38
Netherlands,NLD,2022-06-09,173.11
North Macedonia,MKD,2022-06-09,104.0
Norway,NOR,2022-06-09,104.7
Poland,POL,2022-06-09,206.84
Portugal,PRT,2022-06-09,183.24
Romania,ROU,2022-06-09,205.94
Serbia,SRB,2022-06-09,216.62
Slovakia,SVK,2022-06-09,203.76
Slovenia,SVN,2022-06-09,213.58
Spain,ESP,2022-06-09,183.24
Sweden,SWE,2022-06-09,158.61
Switzerland,CHE,2022-06-09,187.22
United Kingdom,GBR,2022-06-09,154.88
Austria,AUT,2022-06-10,187.46
Belgium,BEL,2022-06-10,182.22
Bulgaria,BGR,2022-06-10,192.34
Croatia,HRV,2022-06-10,192.33
Czechia,CZE,2022-06-10,187.73
Denmark,DNK,2022-06-10,185.6
Estonia,EST,2022-06-10,208.47
Finland,FIN,2022-06-10,192.18
France,FRA,2022-06-10,195.58
Germany,DEU,2022-06-10,187.39
Greece,GRC,2022-06-10,206.84
Hungary,HUN,2022-06-10,191.72
Ireland,IRL,2022-06-10,135.28
Italy,ITA,2022-06-10,203.72
Latvia,LVA,2022-06-10,292.31
Lithuania,LTU,2022-06-10,292.31
Luxembourg,LUX,2022-06-10,187.39
Montenegro,MNE,2022-06-10,106.38
Netherlands,NLD,2022-06-10,183.74
North Macedonia,MKD,2022-06-10,104.0
Norway,NOR,2022-06-10,98.97
Poland,POL,2022-06-10,170.73
Portugal,PRT,2022-06-10,195.9
Romania,ROU,2022-06-10,192.34
Serbia,SRB,2022-06-10,196.14
Slovakia,SVK,2022-06-10,191.36
Slovenia,SVN,2022-06-10,192.5
Spain,ESP,2022-06-10,195.9
Sweden,SWE,2022-06-10,116.8
Switzerland,CHE,2022-06-10,194.8
United Kingdom,GBR,2022-06-10,140.64
Austria,AUT,2022-06-11,143.38
Belgium,BEL,2022-06-11,106.4
Bulgaria,BGR,2022-06-11,154.29
Croatia,HRV,2022-06-11,165.75
Czechia,CZE,2022-06-11,136.74
Denmark,DNK,2022-06-11,131.39
Estonia,EST,2022-06-11,128.38
Finland,FIN,2022-06-11,16.33
France,FRA,2022-06-11,181.1
Germany,DEU,2022-06-11,133.32
Greece,GRC,2022-06-11,190.14
Hungary,HUN,2022-06-11,152.31
Ireland,IRL,2022-06-11,76.38
Italy,ITA,2022-06-11,188.26
Latvia,LVA,2022-06-11,147.09
Lithuania,LTU,2022-06-11,147.09
Luxembourg,LUX,2022-06-11,133.32
Montenegro,MNE,2022-06-11,106.38
Netherlands,NLD,2022-06-11,110.43
North Macedonia,MKD,2022-06-11,104.0
Norway,NOR,2022-06-11,74.48
Poland,POL,2022-06-11,142.61
Portugal,PRT,2022-06-11,189.19
Romania,ROU,2022-06-11,156.95
Serbia,SRB,2022-06-11,166.97
Slovakia,SVK,2022-06-11,148.16
Slovenia,SVN,2022-06-11,172.88
Spain,ESP,2022-06-11,189.19
Sweden,SWE,2022-06-11,32.33
Switzerland,CHE,2022-06-11,173.54
United Kingdom,GBR,2022-06-11,124.51
Austria,AUT,2022-06-12,123.64
Belgium,BEL,2022-06-12,114.21
Bulgaria,BGR,2022-06-12,116.91
Croatia,HRV,2022-06-12,122.24
Czechia,CZE,2022-06-12,113.51
Denmark,DNK,2022-06-12,111.57
Estonia,EST,2022-06-12,114.36
Finland,FIN,2022-06-12,23.43
France,FRA,2022-06-12,148.01
Germany,DEU,2022-06-12,112.24
Greece,GRC,2022-06-12,134.42
Hungary,HUN,2022-06-12,118.07
Ireland,IRL,2022-06-12,45.6
Italy,ITA,2022-06-12,165.36
Latvia,LVA,2022-06-12,115.81
Lithuania,LTU,2022-06-12,115.81
Luxembourg,LUX,2022-06-12,112.24
Montenegro,MNE,2022-06-12,106.38
Netherlands,NLD,2022-06-12,108.78
North Macedonia,MKD,2022-06-12,104.0
Norway,NOR,2022-06-12,65.36
Poland,POL,2022-06-12,117.4
Portugal,PRT,2022-06-12,171.55
Romania,ROU,2022-06-12,118.95
Serbia,SRB,2022-06-12,115.89
Slovakia,SVK,2022-06-12,117.11
Slovenia,SVN,2022-06-12,123.45
Spain,ESP,2022-06-12,167.04
Sweden,SWE,2022-06-12,25.37
Switzerland,CHE,2022-06-12,166.71
United Kingdom,GBR,2022-06-12,60.99
Austria,AUT,2022-06-13,174.85
Belgium,BEL,2022-06-13,169.08
Bulgaria,BGR,2022-06-13,171.59
Croatia,HRV,2022-06-13,192.83
Czechia,CZE,2022-06-13,173.51
Denmark,DNK,2022-06-13,147.91
Estonia,EST,2022-06-13,173.77
Finland,FIN,2022-06-13,131.03
France,FRA,2022-06-13,203.68
Germany,DEU,2022-06-13,166.94
Greece,GRC,2022-06-13,225.67
Hungary,HUN,2022-06-13,192.52
Ireland,IRL,2022-06-13,110.86
Italy,ITA,2022-06-13,212.35
Latvia,LVA,2022-06-13,175.71
Lithuania,LTU,2022-06-13,177.56
Luxembourg,LUX,2022-06-13,166.94
Montenegro,MNE,2022-06-13,106.38
Netherlands,NLD,2022-06-13,166.25
North Macedonia,MKD,2022-06-13,104.0
Norway,NOR,2022-06-13,91.28
Poland,POL,2022-06-13,172.97
Portugal,PRT,2022-06-13,203.13
Romania,ROU,2022-06-13,182.93
Serbia,SRB,2022-06-13,195.71
Slovakia,SVK,2022-06-13,193.09
Slovenia,SVN,2022-06-13,192.69
Spain,ESP,2022-06-13,203.13
Sweden,SWE,2022-06-13,98.96
Switzerland,CHE,2022-06-13,205.61
United Kingdom,GBR,2022-06-13,127.8
Austria,AUT,2022-06-14,200.55
Belgium,BEL,2022-06-14,197.43
Bulgaria,BGR,2022-06-14,183.68
Croatia,HRV,2022-06-14,210.0
Czechia,CZE,2022-06-14,199.72
Denmark,DNK,2022-06-14,179.15
Estonia,EST,2022-06-14,196.65
Finland,FIN,2022-06-14,166.93
France,FRA,2022-06-14,211.87
Germany,DEU,2022-06-14,197.76
Greece,GRC,2022-06-14,190.08
Hungary,HUN,2022-06-14,209.17
Ireland,IRL,2022-06-14,164.36
Italy,ITA,2022-06-14,218.43
Latvia,LVA,2022-06-14,200.69
Lithuania,LTU,2022-06-14,206.01
Luxembourg,LUX,2022-06-14,197.76
Montenegro,MNE,2022-06-14,106.38
Netherlands,NLD,2022-06-14,189.53
North Macedonia,MKD,2022-06-14,104.0
Norway,NOR,2022-06-14,104.45
Poland,POL,2022-06-14,144.57
Portugal,PRT,2022-06-14,211.49
Romania,ROU,2022-06-14,210.21
Serbia,SRB,2022-06-14,212.8
Slovakia,SVK,2022-06-14,209.56
Slovenia,SVN,2022-06-14,209.84
Spain,ESP,2022-06-14,211.49
Sweden,SWE,2022-06-14,123.26
Switzerland,CHE,2022-06-14,216.29
United Kingdom,GBR,2022-06-14,168.44
Austria,AUT,2022-06-15,211.58
Belgium,BEL,2022-06-15,214.09
Bulgaria,BGR,2022-06-15,212.88
Croatia,HRV,2022-06-15,234.74
Czechia,CZE,2022-06-15,215.58
Denmark,DNK,2022-06-15,214.86
Estonia,EST,2022-06-15,185.0
Finland,FIN,2022-06-15,141.74
France,FRA,2022-06-15,238.23
Germany,DEU,2022-06-15,210.93
Greece,GRC,2022-06-15,216.39
Hungary,HUN,2022-06-15,225.55
Ireland,IRL,2022-06-15,184.66
Italy,ITA,2022-06-15,252.83
Latvia,LVA,2022-06-15,210.37
Lithuania,LTU,2022-06-15,226.57
Luxembourg,LUX,2022-06-15,210.93
Montenegro,MNE,2022-06-15,106.38
Netherlands,NLD,2022-06-15,205.66
North Macedonia,MKD,2022-06-15,104.0
Norway,NOR,2022-06-15,108.19
Poland,POL,2022-06-15,202.46
Portugal,PRT,2022-06-15,164.88
Romania,ROU,2022-06-15,227.46
Serbia,SRB,2022-06-15,219.37
Slovakia,SVK,2022-06-15,223.82
Slovenia,SVN,2022-06-15,239.42
Spain,ESP,2022-06-15,164.88
Sweden,SWE,2022-06-15,126.42
Switzerland,CHE,2022-06-15,222.87
United Kingdom,GBR,2022-06-15,183.62
Austria,AUT,2022-06-16,202.62
Belgium,BEL,2022-06-16,243.79
Bulgaria,BGR,2022-06-16,215.15
Croatia,HRV,2022-06-16,250.89
Czechia,CZE,2022-06-16,211.09
Denmark,DNK,2022-06-16,205.84
Estonia,EST,2022-06-16,176.8
Finland,FIN,2022-06-16,132.03
France,FRA,2022-06-16,276.42
Germany,DEU,2022-06-16,199.88
Greece,GRC,2022-06-16,215.15
Hungary,HUN,2022-06-16,236.07
Ireland,IRL,2022-06-16,200.83
Italy,ITA,2022-06-16,280.96
Latvia,LVA,2022-06-16,176.8
Lithuania,LTU,2022-06-16,201.85
Luxembourg,LUX,2022-06-16,199.88
Montenegro,MNE,2022-06-16,106.38
Netherlands,NLD,2022-06-16,222.11
North Macedonia,MKD,2022-06-16,104.0
Norway,NOR,2022-06-16,112.71
Poland,POL,2022-06-16,156.51
Portugal,PRT,2022-06-16,171.72
Romania,ROU,2022-06-16,240.09
Serbia,SRB,2022-06-16,248.17
Slovakia,SVK,2022-06-16,233.66
Slovenia,SVN,2022-06-16,253.12
Spain,ESP,2022-06-16,171.72
Sweden,SWE,2022-06-16,123.35
Switzerland,CHE,2022-06-16,253.75
United Kingdom,GBR,2022-06-16,195.13
Austria,AUT,2022-06-17,246.34
Belgium,BEL,2022-06-17,266.3
Bulgaria,BGR,2022-06-17,247.73
Croatia,HRV,2022-06-17,268.27
Czechia,CZE,2022-06-17,250.23
Denmark,DNK,2022-06-17,244.4
Estonia,EST,2022-06-17,227.6
Finland,FIN,2022-06-17,182.87
France,FRA,2022-06-17,305.89
Germany,DEU,2022-06-17,245.36
Greece,GRC,2022-06-17,237.19
Hungary,HUN,2022-06-17,256.84
Ireland,IRL,2022-06-17,216.83
Italy,ITA,2022-06-17,329.16
Latvia,LVA,2022-06-17,230.5
Lithuania,LTU,2022-06-17,250.31
Luxembourg,LUX,2022-06-17,245.36
Montenegro,MNE,2022-06-17,106.38
Netherlands,NLD,2022-06-17,256.77
North Macedonia,MKD,2022-06-17,104.0
Norway,NOR,2022-06-17,118.6
Poland,POL,2022-06-17,187.6
Portugal,PRT,2022-06-17,179.5
Romania,ROU,2022-06-17,258.44
Serbia,SRB,2022-06-17,260.02
Slovakia,SVK,2022-06-17,254.3
Slovenia,SVN,2022-06-17,271.42
Spain,ESP,2022-06-17,179.5
Sweden,SWE,2022-06-17,122.32
Switzerland,CHE,2022-06-17,312.02
United Kingdom,GBR,2022-06-17,215.09
Austria,AUT,2022-06-18,204.34
Belgium,BEL,2022-06-18,227.02
Bulgaria,BGR,2022-06-18,196.49
Croatia,HRV,2022-06-18,215.53
Czechia,CZE,2022-06-18,186.77
Denmark,DNK,2022-06-18,192.65
Estonia,EST,2022-06-18,151.01
Finland,FIN,2022-06-18,69.92
France,FRA,2022-06-18,269.92
Germany,DEU,2022-06-18,191.79
Greece,GRC,2022-06-18,204.32
Hungary,HUN,2022-06-18,200.75
Ireland,IRL,2022-06-18,250.88
Italy,ITA,2022-06-18,293.18
Latvia,LVA,2022-06-18,151.01
Lithuania,LTU,2022-06-18,157.52
Luxembourg,LUX,2022-06-18,191.79
Montenegro,MNE,2022-06-18,106.38
Netherlands,NLD,2022-06-18,201.77
North Macedonia,MKD,2022-06-18,104.0
Norway,NOR,2022-06-18,93.58
Poland,POL,2022-06-18,160.52
Portugal,PRT,2022-06-18,143.54
Romania,ROU,2022-06-18,203.54
Serbia,SRB,2022-06-18,202.44
Slovakia,SVK,2022-06-18,195.7
Slovenia,SVN,2022-06-18,220.59
Spain,ESP,2022-06-18,143.54
Sweden,SWE,2022-06-18,9.15
Switzerland,CHE,2022-06-18,284.78
United Kingdom,GBR,2022-06-18,237.06
Austria,AUT,2022-06-19,152.67
Belgium,BEL,2022-06-19,163.7
Bulgaria,BGR,2022-06-19,169.13
Croatia,HRV,2022-06-19,166.18
Czechia,CZE,2022-06-19,156.92
Denmark,DNK,2022-06-19,157.3
Estonia,EST,2022-06-19,119.79
Finland,FIN,2022-06-19,19.83
France,FRA,2022-06-19,168.08
Germany,DEU,2022-06-19,148.92
Greece,GRC,2022-06-19,170.06
Hungary,HUN,2022-06-19,169.1
Ireland,IRL,2022-06-19,162.43
Italy,ITA,2022-06-19,255.99
Latvia,LVA,2022-06-19,123.47
Lithuania,LTU,2022-06-19,141.24
Luxembourg,LUX,2022-06-19,148.92
Montenegro,MNE,2022-06-19,106.38
Netherlands,NLD,2022-06-19,162.17
North Macedonia,MKD,2022-06-19,104.0
Norway,NOR,2022-06-19,83.51
Poland,POL,2022-06-19,121.3
Portugal,PRT,2022-06-19,123.15
Romania,ROU,2022-06-19,169.41
