Country,ISO3 Code,Date,Price (EUR/MWhe)
Lithuania,LTU,2015-03-30,34.74
Luxembourg,LUX,2015-03-30,18.7
Netherlands,NLD,2015-03-30,41.55
Norway,NOR,2015-03-30,24.31
Poland,POL,2015-03-30,29.11
Portugal,PRT,2015-03-30,42.14
Romania,ROU,2015-03-30,26.31
Slovakia,SVK,2015-03-30,23.83
Slovenia,SVN,2015-03-30,31.26
Spain,ESP,2015-03-30,42.14
Sweden,SWE,2015-03-30,25.23
Switzerland,CHE,2015-03-30,41.24
Austria,AUT,2015-03-31,16.97
Belgium,BEL,2015-03-31,43.31
Czechia,CZE,2015-03-31,20.91
Denmark,DNK,2015-03-31,22.92
Estonia,EST,2015-03-31,32.86
Finland,FIN,2015-03-31,32.86
France,FRA,2015-03-31,40.52
Germany,DEU,2015-03-31,16.97
Greece,GRC,2015-03-31,53.01
Hungary,HUN,2015-03-31,29.81
Italy,ITA,2015-03-31,43.96
Latvia,LVA,2015-03-31,32.91
Lithuania,LTU,2015-03-31,32.91
Luxembourg,LUX,2015-03-31,16.97
Netherlands,NLD,2015-03-31,38.77
Norway,NOR,2015-03-31,24.75
Poland,POL,2015-03-31,28.21
Portugal,PRT,2015-03-31,42.54
Romania,ROU,2015-03-31,28.13
Slovakia,SVK,2015-03-31,27.09
Slovenia,SVN,2015-03-31,30.38
Spain,ESP,2015-03-31,42.47
Sweden,SWE,2015-03-31,25.42
Switzerland,CHE,2015-03-31,41.88
Austria,AUT,2015-04-01,20.68
Belgium,BEL,2015-04-01,44.57
Czechia,CZE,2015-04-01,17.73
Denmark,DNK,2015-04-01,21.19
Estonia,EST,2015-04-01,37.95
Finland,FIN,2015-04-01,37.95
France,FRA,2015-04-01,44.12
Germany,DEU,2015-04-01,20.68
Greece,GRC,2015-04-01,39.35
Hungary,HUN,2015-04-01,38.92
Italy,ITA,2015-04-01,43.81
Latvia,LVA,2015-04-01,38.88
Lithuania,LTU,2015-04-01,38.88
Luxembourg,LUX,2015-04-01,20.68
Netherlands,NLD,2015-04-01,40.36
Norway,NOR,2015-04-01,24.98
Poland,POL,2015-04-01,29.3
Portugal,PRT,2015-04-01,30.45
Romania,ROU,2015-04-01,10.1
Slovakia,SVK,2015-04-01,18.37
Slovenia,SVN,2015-04-01,43.84
Spain,ESP,2015-04-01,30.45
Sweden,SWE,2015-04-01,25.41
Switzerland,CHE,2015-04-01,47.11
Austria,AUT,2015-04-02,32.05
Belgium,BEL,2015-04-02,54.05
Czechia,CZE,2015-04-02,33.1
Denmark,DNK,2015-04-02,24.79
Estonia,EST,2015-04-02,32.95
Finland,FIN,2015-04-02,32.49
France,FRA,2015-04-02,50.05
Germany,DEU,2015-04-02,32.05
Greece,GRC,2015-04-02,48.88
Hungary,HUN,2015-04-02,37.39
Italy,ITA,2015-04-02,51.26
Latvia,LVA,2015-04-02,35.45
Lithuania,LTU,2015-04-02,36.06
Luxembourg,LUX,2015-04-02,32.05
Netherlands,NLD,2015-04-02,42.94
Norway,NOR,2015-04-02,25.0
Poland,POL,2015-04-02,33.84
Portugal,PRT,2015-04-02,38.25
Romania,ROU,2015-04-02,20.55
Slovakia,SVK,2015-04-02,34.75
Slovenia,SVN,2015-04-02,30.1
Spain,ESP,2015-04-02,38.28
Sweden,SWE,2015-04-02,25.17
Switzerland,CHE,2015-04-02,50.63
Austria,AUT,2015-04-03,24.14
Belgium,BEL,2015-04-03,62.03
Czechia,CZE,2015-04-03,28.44
Denmark,DNK,2015-04-03,24.86
Estonia,EST,2015-04-03,28.11
Finland,FIN,2015-04-03,25.48
France,FRA,2015-04-03,46.79
Germany,DEU,2015-04-03,24.14
Greece,GRC,2015-04-03,48.81
Hungary,HUN,2015-04-03,34.16
Italy,ITA,2015-04-03,44.96
Latvia,LVA,2015-04-03,37.03
Lithuania,LTU,2015-04-03,43.85
Luxembourg,LUX,2015-04-03,24.14
Netherlands,NLD,2015-04-03,49.26
Norway,NOR,2015-04-03,24.86
Poland,POL,2015-04-03,35.14
Portugal,PRT,2015-04-03,35.8
Romania,ROU,2015-04-03,5.74
Slovakia,SVK,2015-04-03,28.44
Slovenia,SVN,2015-04-03,30.69
Spain,ESP,2015-04-03,35.8
Sweden,SWE,2015-04-03,24.86
Switzerland,CHE,2015-04-03,46.66
Austria,AUT,2015-04-04,28.09
Belgium,BEL,2015-04-04,38.53
Czechia,CZE,2015-04-04,31.31
Denmark,DNK,2015-04-04,25.58
Estonia,EST,2015-04-04,25.58
Finland,FIN,2015-04-04,25.58
France,FRA,2015-04-04,30.15
Germany,DEU,2015-04-04,28.09
Greece,GRC,2015-04-04,49.66
Hungary,HUN,2015-04-04,33.91
Italy,ITA,2015-04-04,52.06
Latvia,LVA,2015-04-04,25.79
Lithuania,LTU,2015-04-04,25.79
Luxembourg,LUX,2015-04-04,28.09
Netherlands,NLD,2015-04-04,38.13
Norway,NOR,2015-04-04,25.58
Poland,POL,2015-04-04,33.87
Portugal,PRT,2015-04-04,24.45
Romania,ROU,2015-04-04,18.77
Slovakia,SVK,2015-04-04,31.31
Slovenia,SVN,2015-04-04,31.7
Spain,ESP,2015-04-04,24.45
Sweden,SWE,2015-04-04,25.58
Switzerland,CHE,2015-04-04,32.29
Austria,AUT,2015-04-05,25.26
Belgium,BEL,2015-04-05,32.07
Czechia,CZE,2015-04-05,21.54
Denmark,DNK,2015-04-05,25.22
Estonia,EST,2015-04-05,27.97
Finland,FIN,2015-04-05,25.21
France,FRA,2015-04-05,28.28
Germany,DEU,2015-04-05,25.26
Greece,GRC,2015-04-05,43.89
Hungary,HUN,2015-04-05,23.25
Italy,ITA,2015-04-05,38.13
Latvia,LVA,2015-04-05,32.73
Lithuania,LTU,2015-04-05,32.73
Luxembourg,LUX,2015-04-05,25.26
Netherlands,NLD,2015-04-05,31.16
Norway,NOR,2015-04-05,25.21
Poland,POL,2015-04-05,25.03
Portugal,PRT,2015-04-05,27.06
Romania,ROU,2015-04-05,16.7
Slovakia,SVK,2015-04-05,21.54
Slovenia,SVN,2015-04-05,20.25
Spain,ESP,2015-04-05,24.94
Sweden,SWE,2015-04-05,25.21
Switzerland,CHE,2015-04-05,24.64
Austria,AUT,2015-04-06,26.43
Belgium,BEL,2015-04-06,43.91
Czechia,CZE,2015-04-06,23.99
Denmark,DNK,2015-04-06,25.34
Estonia,EST,2015-04-06,31.68
Finland,FIN,2015-04-06,25.39
France,FRA,2015-04-06,34.05
Germany,DEU,2015-04-06,26.43
Greece,GRC,2015-04-06,39.22
Hungary,HUN,2015-04-06,23.99
Italy,ITA,2015-04-06,32.75
Latvia,LVA,2015-04-06,34.66
Lithuania,LTU,2015-04-06,34.66
Luxembourg,LUX,2015-04-06,26.43
Netherlands,NLD,2015-04-06,33.28
Norway,NOR,2015-04-06,25.35
Poland,POL,2015-04-06,27.11
Portugal,PRT,2015-04-06,37.51
Romania,ROU,2015-04-06,19.74
Slovakia,SVK,2015-04-06,23.99
Slovenia,SVN,2015-04-06,23.85
Spain,ESP,2015-04-06,37.51
Sweden,SWE,2015-04-06,25.35
Switzerland,CHE,2015-04-06,29.49
Austria,AUT,2015-04-07,36.03
Belgium,BEL,2015-04-07,61.44
Czechia,CZE,2015-04-07,36.74
Denmark,DNK,2015-04-07,25.71
Estonia,EST,2015-04-07,34.61
Finland,FIN,2015-04-07,34.61
France,FRA,2015-04-07,52.16
Germany,DEU,2015-04-07,36.03
Greece,GRC,2015-04-07,53.54
Hungary,HUN,2015-04-07,45.52
Italy,ITA,2015-04-07,47.56
Latvia,LVA,2015-04-07,37.37
Lithuania,LTU,2015-04-07,37.94
Luxembourg,LUX,2015-04-07,36.03
Netherlands,NLD,2015-04-07,45.8
Norway,NOR,2015-04-07,25.74
Poland,POL,2015-04-07,35.42
Portugal,PRT,2015-04-07,44.14
Romania,ROU,2015-04-07,13.4
Slovakia,SVK,2015-04-07,38.3
Slovenia,SVN,2015-04-07,49.92
Spain,ESP,2015-04-07,44.14
Sweden,SWE,2015-04-07,25.74
Switzerland,CHE,2015-04-07,50.52
Austria,AUT,2015-04-08,42.18
Belgium,BEL,2015-04-08,56.73
Czechia,CZE,2015-04-08,39.73
Denmark,DNK,2015-04-08,31.29
Estonia,EST,2015-04-08,29.37
Finland,FIN,2015-04-08,29.37
France,FRA,2015-04-08,54.05
Germany,DEU,2015-04-08,42.18
Greece,GRC,2015-04-08,51.23
Hungary,HUN,2015-04-08,41.75
Italy,ITA,2015-04-08,46.47
Latvia,LVA,2015-04-08,35.19
Lithuania,LTU,2015-04-08,37.31
Luxembourg,LUX,2015-04-08,42.18
Netherlands,NLD,2015-04-08,48.97
Norway,NOR,2015-04-08,25.61
Poland,POL,2015-04-08,41.06
Portugal,PRT,2015-04-08,42.5
Romania,ROU,2015-04-08,38.62
Slovakia,SVK,2015-04-08,39.81
Slovenia,SVN,2015-04-08,43.78
Spain,ESP,2015-04-08,42.5
Sweden,SWE,2015-04-08,25.61
Switzerland,CHE,2015-04-08,52.77
Austria,AUT,2015-04-09,42.25
Belgium,BEL,2015-04-09,53.77
Czechia,CZE,2015-04-09,40.33
Denmark,DNK,2015-04-09,38.52
Estonia,EST,2015-04-09,29.34
Finland,FIN,2015-04-09,29.34
France,FRA,2015-04-09,52.6
Germany,DEU,2015-04-09,42.25
Greece,GRC,2015-04-09,47.83
Hungary,HUN,2015-04-09,43.16
Italy,ITA,2015-04-09,49.24
Latvia,LVA,2015-04-09,35.61
Lithuania,LTU,2015-04-09,36.9
Luxembourg,LUX,2015-04-09,42.25
Netherlands,NLD,2015-04-09,44.68
Norway,NOR,2015-04-09,25.76
Poland,POL,2015-04-09,39.7
Portugal,PRT,2015-04-09,51.55
Romania,ROU,2015-04-09,20.34
Slovakia,SVK,2015-04-09,40.33
Slovenia,SVN,2015-04-09,49.39
Spain,ESP,2015-04-09,51.55
Sweden,SWE,2015-04-09,26.32
Switzerland,CHE,2015-04-09,50.43
Austria,AUT,2015-04-10,35.66
Belgium,BEL,2015-04-10,53.17
Czechia,CZE,2015-04-10,35.8
Denmark,DNK,2015-04-10,31.68
Estonia,EST,2015-04-10,33.32
Finland,FIN,2015-04-10,33.32
France,FRA,2015-04-10,46.61
Germany,DEU,2015-04-10,35.66
Greece,GRC,2015-04-10,45.64
Hungary,HUN,2015-04-10,39.01
Italy,ITA,2015-04-10,49.04
Latvia,LVA,2015-04-10,39.28
Lithuania,LTU,2015-04-10,50.88
Luxembourg,LUX,2015-04-10,35.66
Netherlands,NLD,2015-04-10,43.63
Norway,NOR,2015-04-10,25.55
Poland,POL,2015-04-10,39.99
Portugal,PRT,2015-04-10,56.0
Romania,ROU,2015-04-10,36.85
Slovakia,SVK,2015-04-10,35.8
Slovenia,SVN,2015-04-10,38.8
Spain,ESP,2015-04-10,56.0
Sweden,SWE,2015-04-10,28.24
Switzerland,CHE,2015-04-10,46.08
Austria,AUT,2015-04-11,19.62
Belgium,BEL,2015-04-11,46.63
Czechia,CZE,2015-04-11,22.44
Denmark,DNK,2015-04-11,21.5
Estonia,EST,2015-04-11,26.86
Finland,FIN,2015-04-11,26.87
France,FRA,2015-04-11,36.03
Germany,DEU,2015-04-11,19.62
Greece,GRC,2015-04-11,39.79
Hungary,HUN,2015-04-11,33.12
Italy,ITA,2015-04-11,53.72
Latvia,LVA,2015-04-11,34.56
Lithuania,LTU,2015-04-11,34.56
Luxembourg,LUX,2015-04-11,19.62
Netherlands,NLD,2015-04-11,37.58
Norway,NOR,2015-04-11,24.48
Poland,POL,2015-04-11,35.9
Portugal,PRT,2015-04-11,49.52
Romania,ROU,2015-04-11,32.62
Slovakia,SVK,2015-04-11,22.44
Slovenia,SVN,2015-04-11,25.72
Spain,ESP,2015-04-11,49.52
Sweden,SWE,2015-04-11,24.32
Switzerland,CHE,2015-04-11,30.56
Austria,AUT,2015-04-12,0.08
Belgium,BEL,2015-04-12,30.69
Czechia,CZE,2015-04-12,15.09
Denmark,DNK,2015-04-12,12.99
Estonia,EST,2015-04-12,21.45
Finland,FIN,2015-04-12,21.45
France,FRA,2015-04-12,24.13
Germany,DEU,2015-04-12,0.08
Greece,GRC,2015-04-12,48.87
Hungary,HUN,2015-04-12,19.42
Italy,ITA,2015-04-12,46.98
Latvia,LVA,2015-04-12,23.05
Lithuania,LTU,2015-04-12,23.05
Luxembourg,LUX,2015-04-12,0.08
Netherlands,NLD,2015-04-12,29.09
Norway,NOR,2015-04-12,22.63
Poland,POL,2015-04-12,27.88
Portugal,PRT,2015-04-12,33.93
Romania,ROU,2015-04-12,19.42
Slovakia,SVK,2015-04-12,15.09
Slovenia,SVN,2015-04-12,14.9
Spain,ESP,2015-04-12,32.56
Sweden,SWE,2015-04-12,21.45
Switzerland,CHE,2015-04-12,21.49
Austria,AUT,2015-04-13,24.07
Belgium,BEL,2015-04-13,51.91
Czechia,CZE,2015-04-13,23.39
Denmark,DNK,2015-04-13,22.0
Estonia,EST,2015-04-13,31.91
Finland,FIN,2015-04-13,32.11
France,FRA,2015-04-13,48.66
Germany,DEU,2015-04-13,24.07
Greece,GRC,2015-04-13,51.87
Hungary,HUN,2015-04-13,30.19
Italy,ITA,2015-04-13,52.86
Latvia,LVA,2015-04-13,35.27
Lithuania,LTU,2015-04-13,36.04
Luxembourg,LUX,2015-04-13,24.07
Netherlands,NLD,2015-04-13,50.83
Norway,NOR,2015-04-13,24.61
Poland,POL,2015-04-13,32.98
Portugal,PRT,2015-04-13,47.13
Romania,ROU,2015-04-13,14.63
Slovakia,SVK,2015-04-13,23.39
Slovenia,SVN,2015-04-13,43.5
Spain,ESP,2015-04-13,47.13
Sweden,SWE,2015-04-13,24.4
Switzerland,CHE,2015-04-13,46.07
Austria,AUT,2015-04-14,32.05
Belgium,BEL,2015-04-14,49.9
Czechia,CZE,2015-04-14,30.64
Denmark,DNK,2015-04-14,27.79
Estonia,EST,2015-04-14,32.33
Finland,FIN,2015-04-14,32.33
France,FRA,2015-04-14,44.27
Germany,DEU,2015-04-14,32.05
Greece,GRC,2015-04-14,50.43
Hungary,HUN,2015-04-14,43.49
Italy,ITA,2015-04-14,48.79
Latvia,LVA,2015-04-14,36.19
Lithuania,LTU,2015-04-14,36.44
Luxembourg,LUX,2015-04-14,32.05
Netherlands,NLD,2015-04-14,42.61
Norway,NOR,2015-04-14,26.45
Poland,POL,2015-04-14,37.14
Portugal,PRT,2015-04-14,43.28
Romania,ROU,2015-04-14,34.7
Slovakia,SVK,2015-04-14,30.64
Slovenia,SVN,2015-04-14,43.38
Spain,ESP,2015-04-14,43.28
Sweden,SWE,2015-04-14,30.97
Switzerland,CHE,2015-04-14,46.17
Austria,AUT,2015-04-15,27.1
Belgium,BEL,2015-04-15,48.9
Czechia,CZE,2015-04-15,26.21
Denmark,DNK,2015-04-15,24.04
Estonia,EST,2015-04-15,33.11
Finland,FIN,2015-04-15,33.11
France,FRA,2015-04-15,46.09
Germany,DEU,2015-04-15,27.1
Greece,GRC,2015-04-15,50.54
Hungary,HUN,2015-04-15,31.95
Italy,ITA,2015-04-15,48.55
Latvia,LVA,2015-04-15,34.67
Lithuania,LTU,2015-04-15,34.67
Luxembourg,LUX,2015-04-15,27.1
Netherlands,NLD,2015-04-15,45.62
Norway,NOR,2015-04-15,25.54
Poland,POL,2015-04-15,35.61
Portugal,PRT,2015-04-15,50.09
Romania,ROU,2015-04-15,31.88
Slovakia,SVK,2015-04-15,26.21
Slovenia,SVN,2015-04-15,31.93
Spain,ESP,2015-04-15,50.09
Sweden,SWE,2015-04-15,25.57
Switzerland,CHE,2015-04-15,42.38
Austria,AUT,2015-04-16,34.64
Belgium,BEL,2015-04-16,46.43
Czechia,CZE,2015-04-16,34.47
Denmark,DNK,2015-04-16,25.27
Estonia,EST,2015-04-16,33.59
Finland,FIN,2015-04-16,33.59
France,FRA,2015-04-16,44.91
Germany,DEU,2015-04-16,34.64
Greece,GRC,2015-04-16,49.2
Hungary,HUN,2015-04-16,36.24
Italy,ITA,2015-04-16,49.34
Latvia,LVA,2015-04-16,34.13
Lithuania,LTU,2015-04-16,34.13
Luxembourg,LUX,2015-04-16,34.64
Netherlands,NLD,2015-04-16,44.34
Norway,NOR,2015-04-16,25.31
Poland,POL,2015-04-16,36.39
Portugal,PRT,2015-04-16,50.6
Romania,ROU,2015-04-16,32.31
Slovakia,SVK,2015-04-16,34.47
Slovenia,SVN,2015-04-16,38.68
Spain,ESP,2015-04-16,50.56
Sweden,SWE,2015-04-16,25.28
Switzerland,CHE,2015-04-16,42.77
Austria,AUT,2015-04-17,37.35
Belgium,BEL,2015-04-17,51.27
Czechia,CZE,2015-04-17,37.23
Denmark,DNK,2015-04-17,25.72
Estonia,EST,2015-04-17,32.41
Finland,FIN,2015-04-17,32.41
France,FRA,2015-04-17,42.67
Germany,DEU,2015-04-17,37.35
Greece,GRC,2015-04-17,43.74
Hungary,HUN,2015-04-17,38.41
Italy,ITA,2015-04-17,45.97
Latvia,LVA,2015-04-17,32.84
Lithuania,LTU,2015-04-17,32.84
Luxembourg,LUX,2015-04-17,37.35
Netherlands,NLD,2015-04-17,47.66
Norway,NOR,2015-04-17,25.72
Poland,POL,2015-04-17,37.05
Portugal,PRT,2015-04-17,56.64
Romania,ROU,2015-04-17,30.09
Slovakia,SVK,2015-04-17,37.23
Slovenia,SVN,2015-04-17,45.16
Spain,ESP,2015-04-17,56.64
Sweden,SWE,2015-04-17,25.72
Switzerland,CHE,2015-04-17,44.31
Austria,AUT,2015-04-18,26.45
Belgium,BEL,2015-04-18,35.94
Czechia,CZE,2015-04-18,24.24
Denmark,DNK,2015-04-18,24.48
Estonia,EST,2015-04-18,24.18
Finland,FIN,2015-04-18,24.18
France,FRA,2015-04-18,25.07
Germany,DEU,2015-04-18,26.45
Greece,GRC,2015-04-18,43.29
Hungary,HUN,2015-04-18,27.32
Italy,ITA,2015-04-18,45.96
Latvia,LVA,2015-04-18,24.91
Lithuania,LTU,2015-04-18,24.91
Luxembourg,LUX,2015-04-18,26.45
Netherlands,NLD,2015-04-18,34.02
Norway,NOR,2015-04-18,24.19
Poland,POL,2015-04-18,34.79
Portugal,PRT,2015-04-18,47.14
Romania,ROU,2015-04-18,22.8
Slovakia,SVK,2015-04-18,24.24
Slovenia,SVN,2015-04-18,27.04
Spain,ESP,2015-04-18,47.14
Sweden,SWE,2015-04-18,24.25
Switzerland,CHE,2015-04-18,25.38
Austria,AUT,2015-04-19,23.48
Belgium,BEL,2015-04-19,35.78
Czechia,CZE,2015-04-19,16.92
Denmark,DNK,2015-04-19,23.29
Estonia,EST,2015-04-19,23.22
Finland,FIN,2015-04-19,23.22
France,FRA,2015-04-19,24.3
Germany,DEU,2015-04-19,23.48
Greece,GRC,2015-04-19,44.54
Hungary,HUN,2015-04-19,20.71
Italy,ITA,2015-04-19,48.77
Latvia,LVA,2015-04-19,28.77
Lithuania,LTU,2015-04-19,28.77
Luxembourg,LUX,2015-04-19,23.48
Netherlands,NLD,2015-04-19,32.7
Norway,NOR,2015-04-19,23.56
Poland,POL,2015-04-19,33.2
Portugal,PRT,2015-04-19,42.42
Romania,ROU,2015-04-19,17.22
Slovakia,SVK,2015-04-19,16.92
Slovenia,SVN,2015-04-19,18.32
Spain,ESP,2015-04-19,41.66
Sweden,SWE,2015-04-19,23.22
Switzerland,CHE,2015-04-19,18.29
Austria,AUT,2015-04-20,32.68
Belgium,BEL,2015-04-20,53.12
Czechia,CZE,2015-04-20,32.18
Denmark,DNK,2015-04-20,25.52
Estonia,EST,2015-04-20,34.13
Finland,FIN,2015-04-20,34.13
France,FRA,2015-04-20,41.82
Germany,DEU,2015-04-20,32.68
Greece,GRC,2015-04-20,50.74
Hungary,HUN,2015-04-20,35.15
Italy,ITA,2015-04-20,51.55
Latvia,LVA,2015-04-20,34.13
Lithuania,LTU,2015-04-20,34.13
Luxembourg,LUX,2015-04-20,32.68
Netherlands,NLD,2015-04-20,40.24
Norway,NOR,2015-04-20,25.59
Poland,POL,2015-04-20,35.45
Portugal,PRT,2015-04-20,54.33
Romania,ROU,2015-04-20,30.84
Slovakia,SVK,2015-04-20,32.18
Slovenia,SVN,2015-04-20,33.68
Spain,ESP,2015-04-20,54.22
Sweden,SWE,2015-04-20,25.44
Switzerland,CHE,2015-04-20,40.82
Austria,AUT,2015-04-21,30.2
Belgium,BEL,2015-04-21,50.09
Czechia,CZE,2015-04-21,29.01
Denmark,DNK,2015-04-21,24.54
Estonia,EST,2015-04-21,32.67
Finland,FIN,2015-04-21,32.67
France,FRA,2015-04-21,41.91
Germany,DEU,2015-04-21,30.2
Greece,GRC,2015-04-21,44.99
Hungary,HUN,2015-04-21,38.77
Italy,ITA,2015-04-21,43.27
Latvia,LVA,2015-04-21,33.27
Lithuania,LTU,2015-04-21,33.27
Luxembourg,LUX,2015-04-21,30.2
Netherlands,NLD,2015-04-21,41.78
Norway,NOR,2015-04-21,24.66
Poland,POL,2015-04-21,39.42
Portugal,PRT,2015-04-21,48.18
Romania,ROU,2015-04-21,38.65
Slovakia,SVK,2015-04-21,29.01
Slovenia,SVN,2015-04-21,41.73
Spain,ESP,2015-04-21,48.18
Sweden,SWE,2015-04-21,24.54
Switzerland,CHE,2015-04-21,39.88
Austria,AUT,2015-04-22,36.13
Belgium,BEL,2015-04-22,50.79
Czechia,CZE,2015-04-22,35.22
Denmark,DNK,2015-04-22,27.68
Estonia,EST,2015-04-22,31.45
Finland,FIN,2015-04-22,31.45
France,FRA,2015-04-22,39.09
Germany,DEU,2015-04-22,36.13
Greece,GRC,2015-04-22,49.74
Hungary,HUN,2015-04-22,38.08
Italy,ITA,2015-04-22,48.36
Latvia,LVA,2015-04-22,33.49
Lithuania,LTU,2015-04-22,33.49
Luxembourg,LUX,2015-04-22,36.13
Netherlands,NLD,2015-04-22,43.66
Norway,NOR,2015-04-22,23.95
Poland,POL,2015-04-22,41.14
Portugal,PRT,2015-04-22,51.46
Romania,ROU,2015-04-22,37.89
Slovakia,SVK,2015-04-22,35.22
Slovenia,SVN,2015-04-22,37.48
Spain,ESP,2015-04-22,51.1
Sweden,SWE,2015-04-22,25.82
Switzerland,CHE,2015-04-22,39.99
Austria,AUT,2015-04-23,34.55
Belgium,BEL,2015-04-23,60.87
Czechia,CZE,2015-04-23,35.37
Denmark,DNK,2015-04-23,22.34
Estonia,EST,2015-04-23,29.95
Finland,FIN,2015-04-23,29.95
France,FRA,2015-04-23,39.34
Germany,DEU,2015-04-23,34.55
Greece,GRC,2015-04-23,51.48
Hungary,HUN,2015-04-23,37.56
Italy,ITA,2015-04-23,49.26
Latvia,LVA,2015-04-23,31.67
Lithuania,LTU,2015-04-23,31.67
Luxembourg,LUX,2015-04-23,34.55
Netherlands,NLD,2015-04-23,43.48
Norway,NOR,2015-04-23,22.79
Poland,POL,2015-04-23,38.06
Portugal,PRT,2015-04-23,61.58
Romania,ROU,2015-04-23,36.29
Slovakia,SVK,2015-04-23,35.37
Slovenia,SVN,2015-04-23,40.64
Spain,ESP,2015-04-23,61.4
Sweden,SWE,2015-04-23,22.34
Switzerland,CHE,2015-04-23,39.69
Austria,AUT,2015-04-24,33.28
Belgium,BEL,2015-04-24,50.36
Czechia,CZE,2015-04-24,33.05
Denmark,DNK,2015-04-24,28.4
Estonia,EST,2015-04-24,34.35
Finland,FIN,2015-04-24,34.35
France,FRA,2015-04-24,35.92
Germany,DEU,2015-04-24,33.28
Greece,GRC,2015-04-24,51.38
Hungary,HUN,2015-04-24,37.91
Italy,ITA,2015-04-24,53.58
Latvia,LVA,2015-04-24,34.47
Lithuania,LTU,2015-04-24,34.47
Luxembourg,LUX,2015-04-24,33.28
Netherlands,NLD,2015-04-24,42.4
Norway,NOR,2015-04-24,24.29
Poland,POL,2015-04-24,38.84
Portugal,PRT,2015-04-24,55.59
Romania,ROU,2015-04-24,37.95
Slovakia,SVK,2015-04-24,33.05
Slovenia,SVN,2015-04-24,39.58
Spain,ESP,2015-04-24,55.59
Sweden,SWE,2015-04-24,26.63
Switzerland,CHE,2015-04-24,35.57
Austria,AUT,2015-04-25,26.21
Belgium,BEL,2015-04-25,40.1
Czechia,CZE,2015-04-25,28.93
Denmark,DNK,2015-04-25,22.93
Estonia,EST,2015-04-25,27.96
Finland,FIN,2015-04-25,27.96
France,FRA,2015-04-25,26.51
Germany,DEU,2015-04-25,26.21
Greece,GRC,2015-04-25,52.14
Hungary,HUN,2015-04-25,28.93
Italy,ITA,2015-04-25,50.3
Latvia,LVA,2015-04-25,29.52
Lithuania,LTU,2015-04-25,29.52
Luxembourg,LUX,2015-04-25,26.21
Netherlands,NLD,2015-04-25,39.83
Norway,NOR,2015-04-25,23.09
Poland,POL,2015-04-25,37.45
Portugal,PRT,2015-04-25,42.75
Romania,ROU,2015-04-25,28.94
Slovakia,SVK,2015-04-25,28.93
Slovenia,SVN,2015-04-25,27.35
Spain,ESP,2015-04-25,42.75
Sweden,SWE,2015-04-25,22.93
Switzerland,CHE,2015-04-25,28.7
Austria,AUT,2015-04-26,23.42
Belgium,BEL,2015-04-26,39.45
Czechia,CZE,2015-04-26,23.3
Denmark,DNK,2015-04-26,24.24
Estonia,EST,2015-04-26,22.25
Finland,FIN,2015-04-26,22.25
France,FRA,2015-04-26,23.08
Germany,DEU,2015-04-26,23.42
Greece,GRC,2015-04-26,49.43
Hungary,HUN,2015-04-26,23.53
Italy,ITA,2015-04-26,47.71
Latvia,LVA,2015-04-26,24.43
Lithuania,LTU,2015-04-26,24.43
Luxembourg,LUX,2015-04-26,23.42
Netherlands,NLD,2015-04-26,39.45
Norway,NOR,2015-04-26,22.64
Poland,POL,2015-04-26,36.58
Portugal,PRT,2015-04-26,31.86
Romania,ROU,2015-04-26,23.33
Slovakia,SVK,2015-04-26,23.3
Slovenia,SVN,2015-04-26,27.33
Spain,ESP,2015-04-26,31.79
Sweden,SWE,2015-04-26,22.23
Switzerland,CHE,2015-04-26,23.25
Austria,AUT,2015-04-27,35.27
Belgium,BEL,2015-04-27,50.25
Czechia,CZE,2015-04-27,34.44
Denmark,DNK,2015-04-27,33.74
Estonia,EST,2015-04-27,33.43
Finland,FIN,2015-04-27,33.43
France,FRA,2015-04-27,39.75
Germany,DEU,2015-04-27,35.27
Greece,GRC,2015-04-27,49.83
Hungary,HUN,2015-04-27,34.56
Italy,ITA,2015-04-27,54.14
Latvia,LVA,2015-04-27,39.63
Lithuania,LTU,2015-04-27,39.63
Luxembourg,LUX,2015-04-27,35.27
Netherlands,NLD,2015-04-27,38.06
Norway,NOR,2015-04-27,27.08
Poland,POL,2015-04-27,39.2
Portugal,PRT,2015-04-27,44.03
Romania,ROU,2015-04-27,34.53
Slovakia,SVK,2015-04-27,34.44
Slovenia,SVN,2015-04-27,34.77
Spain,ESP,2015-04-27,44.03
Sweden,SWE,2015-04-27,30.06
Switzerland,CHE,2015-04-27,34.36
Austria,AUT,2015-04-28,36.82
Belgium,BEL,2015-04-28,44.33
Czechia,CZE,2015-04-28,37.86
Denmark,DNK,2015-04-28,31.88
Estonia,EST,2015-04-28,29.27
Finland,FIN,2015-04-28,29.27
France,FRA,2015-04-28,41.3
Germany,DEU,2015-04-28,36.82
Greece,GRC,2015-04-28,39.87
Hungary,HUN,2015-04-28,37.86
Italy,ITA,2015-04-28,44.14
Latvia,LVA,2015-04-28,43.56
Lithuania,LTU,2015-04-28,43.56
Luxembourg,LUX,2015-04-28,36.82
Netherlands,NLD,2015-04-28,42.68
Norway,NOR,2015-04-28,27.19
Poland,POL,2015-04-28,40.82
Portugal,PRT,2015-04-28,56.55
Romania,ROU,2015-04-28,24.19
Slovakia,SVK,2015-04-28,37.86
Slovenia,SVN,2015-04-28,37.55
Spain,ESP,2015-04-28,56.55
Sweden,SWE,2015-04-28,29.71
Switzerland,CHE,2015-04-28,40.34
